"";"24hpf_neg";"24hpf_pos";"24hpf_pos.1";"48hpf_neg";"48hpf_pos";"48hpf_pos.1";"72hpf_neg";"72hpf_pos";"72hpf_pos.1";"72hpf_neg_gata5";"72hpf_pos_gata5";"72hpf_pos_gata5.1";"72hpf_neg_tbx5";"72hpf_pos_tbx5";"72hpf_pos_tbx5.1";"72hpf_neg_hand2";"72hpf_pos_hand2";"72hpf_pos_hand2.1"
"notochord development";1,51439930824495;0,413320526060601;-1,75168705626355;0,322035796605267;-1,77226765385151;-0,832325629229261;5,5292749627552;-0,138652247103118;2,57445631164997;3,3580963686721;-2,00479419746706;-2,92944324681645;1,2655173646154;-2,2572878620696;-2,77998252801505;1,593916370177;-0,898473901739057;-3,24572862566049
"notochord morphogenesis";0,881822080253792;0,934131597515349;-0,944234933182833;2,10620374318331;-1,47175658315637;0,797671175032058;4,01921426142528;-0,852629418862137;0,796770626956884;3,75902535586973;-1,44931484193639;-2,19666348421072;0,866916704682752;-3,30590662678459;-2,50689110556525;1,0136207918317;-0,920731676101325;-3,83016393349252
"nuclear-transcribed mRNA catabolic process";1,44994988815772;1,70778451697055;1,4135108568734;-0,319445234012901;-1,19832294065788;0,334858488051097;0,0648054541991622;0,496918359409162;-1,74349203238384;-0,648763156269586;-1,36094187959366;0,391874112243835;-1,01846950934057;-0,954979467064257;-0,503134368834016;0,347560201947725;-0,236307365327315;-0,016305399116765
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay";1,27013712243481;0,933931870853521;0,485256955580502;1,67454938610649;-1,4575514051628;-0,708275469331756;0,0957508849813248;-1,12494612923699;-1,68993197942232;0,474890514728832;-1,08626762417905;0,242282373924228;0,82580982497189;-0,289072678814685;-1,60143120823225;1,1492144718131;-1,13924967156095;0,0217232575506252
"nuclear chromatin";5,57306667548756;4,48191778475931;1,98040873536716;1,2435241223057;-0,777534144470982;-2,766259854764;-1,33102605281318;-1,21288407277173;-4,01260209235018;-1,76357069334581;-0,0852566151005437;-0,747931212458218;0,711046403242104;-3,30056429442552;-2,77425713972825;3,9669327779918;-2,0275251006004;-2,97641152052926
"nuclear chromosome, telomeric region";2,50159626708005;2,10710779248544;1,64479523950082;-1,9698016307657;-0,795366806631899;-1,00662688077984;0,115133897975451;0,861516990058476;-0,499299341997057;-0,643998127591511;-1,3667115496234;0,477375624271544;-1,4281746666726;-0,428369338211585;0,481514577518154;-1,09697005279836;-0,853095744850968;-0,296283529192996
"nuclear envelope";1,30446228937711;1,64671418561441;1,76846093434728;0,617150086753478;-0,741996030578812;-0,614350784378428;0,660414215561911;-0,427494399051748;-0,27329861361814;-0,295382496497523;-1,43995919245408;-0,672889696965637;-0,650844771393862;-1,187848515918;-0,942488292192443;-0,927455766944984;0,014921896984167;-0,177307429415598
"nuclear envelope organization";1,47736260734059;1,75309944276849;1,6771460094285;0,9313070676518;-1,33165176221359;-1,55970336929221;0,576813740026335;-0,463024767315352;0,0085396577753057;0,33899556263949;-1,06956173292938;-1,24218702081512;-0,0845857517372496;-1,11376502687817;-1,04228416915999;0,266017539659443;-0,808819110062516;-1,50637537687762
"nuclear localization sequence binding";3,39510312189092;3,4554377264287;2,47358180804553;1,08924152163669;-1,40067046783971;-0,936818554094323;1,0923049777152;-2,2116830985041;-0,994167801001471;-1,48074989037597;-1,62538755958334;-1,91338574658286;-0,340313284158128;-0,522744462682488;-1,56381183183073;-0,903590922117067;-1,32634834349603;-0,45989226485759
"nuclear membrane";2,06853487149629;3,11801289514751;2,70237326668751;0,620417243111103;-0,315703726271163;-0,349679683151887;1,39733151230977;-2,11067810419084;-1,12067998359781;-1,88716582366137;-1,97044125091666;-0,642756056423938;-0,092505298287234;-1,47156157402395;-1,31879237250198;-0,473356580735451;-0,858323479793457;-1,02015613627633
"nuclear pore";4,22663238145472;4,36956422235136;3,47601336215011;1,36976097353972;-1,91932468446855;-0,915098754357239;0,389365746948549;-1,74268065451623;-1,69781846780331;-2,93748080774851;-1,34659008097061;-0,750409125470554;-1,38139163177133;-1,7210313463778;-0,915203937973841;-1,50772047431741;-1,70001817373438;-0,367265267789173
"nuclear speck";3,13280362288986;1,71659757630288;1,69721133179012;1,61570401898701;-1,25042969468044;0,197393769938233;0,913906289547314;-1,98148791590585;-0,86508429235316;-0,0676265681061967;-1,84845461231873;-0,680179103567149;-0,342248348355817;-2,85265430832666;-0,488597568341356;0,0575974972771762;-1,3483662905426;-0,934289502183632
"nuclease activity";4,60705775407035;4,80601489422388;3,59596709883073;-0,157907780258788;-1,77334958575715;-2,42075933344803;0,217176346801498;-0,588359872996301;-1,46989343062675;-2,71642971682887;-1,14709973705201;-1,21811368703992;-2,13073711593227;-0,820384465494654;-0,125120779591328;-2,49737197834317;-0,490454365882736;-0,644898706537975
"nucleic acid binding";25,3745782822094;13,5750605671972;14,0918314551809;12,9311210328217;-3,99260478705456;-0,690008334043236;1,46361476274817;-6,40834314995935;-12,5400998105926;1,29793485255061;-19,3672007278085;-9,60551967170666;0,307381534135108;-12,943753397056;-8,9329322642156;0,323592384451847;-10,9806308039765;-9,85966059855745
"nucleic acid phosphodiester bond hydrolysis";5,51686004484576;5,65086118832128;4,40352362751784;-0,460183901991347;-3,15938991918043;-3,82639840130821;0,648786596816757;-0,515486119015843;-1,23397624444503;-2,4864762065394;-1,60223995696794;-1,83916676342574;-2,83451271422511;-1,12553325946099;-0,445213861679669;-2,52061292651217;-0,391963144298404;-0,159822358003048
"nucleobase-containing compound kinase activity";-0,64313223657595;-0,687832352311765;-0,564976246452771;-0,53544771612894;0,017581904399394;0,0762352579691564;-0,839550107813924;-0,61969755295239;0,602324955455439;0,18311941825242;0,37809553770713;1,68166283138692;-0,875460866094697;0,0358687447998706;1,20236320112589;0,615465708134611;-0,0809823996876717;1,08031360951318
"nucleobase-containing compound metabolic process";1,25156057911421;1,31543323953851;1,67238333085434;-1,46790680227561;0,283563969996724;0,873305349751996;-0,440286413845326;0,0816157337221425;-0,438065524592598;-1,42767810498846;-0,348742303730027;1,11931507045502;-2,30180145001647;0,0854960386329083;0,464527041721898;-1,53996475335625;-0,391060950621207;0,580808469351497
"nucleocytoplasmic transporter activity";4,23694120423991;3,51996677301441;2,8688989540528;1,38675138063843;-2,05513060366867;-1,58632119625762;1,69541969200089;-2,18726638691308;-1,05455550078729;-1,30566024581892;-1,03988767779643;-1,35192405966524;-0,892925806059664;-2,44417071755739;-2,2938585691607;-0,442428269812358;-1,25574007009922;-0,857154802081236
"nucleolus";8,04056659110653;8,65148970791346;6,01875180766708;-1,82281660937064;-3,84724241476728;-3,01020852276289;-0,205425333672662;-0,447495278329847;-2,96808561455563;-5,79654757830351;-4,81497667023979;0,487377896099379;-5,71872315187384;-2,87856237808554;-0,367970487314719;-2,59243513386922;0,180684162214283;3,22960167938312
"nucleophagy";-0,996190674837895;0,458598888487779;0,0775307891380315;-0,803448436264716;1,84661243314927;2,68625717704671;-1,26719015947707;0,0656798997859914;-2,03189495509832;-0,979610176601367;0,92225148874298;2,32771662587117;-1,15217280132418;0,356150919958989;1,31460719228606;-2,30004292249538;0,871372641394327;0,580737027667155
"nucleoplasm";4,14727143991391;2,20885876646798;0,9520636848468;0,586892838078335;-2,09315487703885;-0,710394197777523;0,118229684021632;0,157567772937937;-0,860519950003649;-1,23106523721894;-2,16815635645634;0,611154064034831;-1,54659031216931;-0,270165185073235;0,451086098711292;-1,30091124222083;-1,51782005388598;-0,118500340508048
"nucleoside diphosphate kinase activity";-2,21164097093473;-0,896217851449;-1,58157932894648;-1,36136286911062;0,732041489134883;0,757776026436388;-0,907658701922096;3,34185608135855;1,25824957015589;-1,31925436871257;1,30428689673724;2,69559307647046;-1,0751770068589;0,0608697409703735;1,32526319620765;-0,556026258304139;0,18397705496107;0,922534097558328
"nucleoside diphosphate phosphorylation";-2,21164097093473;-0,896217851449;-1,58157932894648;-1,36136286911062;0,732041489134883;0,757776026436388;-0,907658701922096;3,34185608135855;1,25824957015589;-1,31925436871257;1,30428689673724;2,69559307647046;-1,0751770068589;0,0608697409703735;1,32526319620765;-0,556026258304139;0,18397705496107;0,922534097558328
"nucleoside metabolic process";-3,36733814026304;-1,67771063390968;-2,29123259934246;-6,38128627188549;6,67510589730306;6,1005421729768;-3,88422476037472;4,40926160509759;2,53652381379663;-5,95517121192795;2,61027496700232;5,93907275958866;-5,98431484431501;3,78301163541543;4,56050147916314;-7,17473563260468;5,1665007285063;4,79898068096087
"nucleosomal DNA binding";13,1073301737616;8,54768506254357;3,41912656803801;6,80735641463869;-3,04097867845793;-6,43061578316236;6,45415968789029;-4,27294052586418;-5,64359348578427;2,92242670274828;0,32219349935639;-3,4820324900756;-0,477825525423096;-10,6005354704398;-8,52106931589377;6,41359020973523;-11,0226174706428;-9,60670850835749
"nucleosome";22,6651541317435;17,419190450477;6,3886594588943;8,45531694195656;-6,75112944954415;-12,6070059528984;7,18993769480057;-10,9096009935282;-16,6592731576226;0,416708675282824;0,202319194783821;-3,95812791818668;2,93402897094366;-13,20152642749;-11,5984826448276;17,0670898044532;-17,9597542876948;-15,575031620394
"nucleosome assembly";18,2127787991948;13,4864307811703;4,75257189516729;7,24123953116926;-7,66029098925996;-11,9205490454678;6,29640116695362;-7,60437673148868;-10,0313350886451;1,7199085804615;0,303130069997172;-3,10060012466142;1,94949214050116;-11,7479348425694;-9,47293340976329;13,2861533018954;-15,1645207167527;-12,7829591318726
"nucleotide-excision repair";2,15858069789415;2,60834852100968;1,8809917947535;0,626557720259142;-1,05369971237515;-0,387422582798126;-1,54239915554555;-1,25251890288597;-0,654268700250975;-2,70896819580686;-0,346837564817012;1,3550256308138;-1,5855131951753;-1,13704239247721;0,0326869733349612;-0,520848949813067;-0,455704501155818;0,627686148900532
"nucleotide binding";-0,238482557181765;0,835438903641572;0,341326974601408;-1,87734574507247;-2,03820975534612;-0,653891754207976;-0,198667440198296;-0,410001486242264;2,67183056523647;-2,29899550216484;-0,276472075248859;-2,4460632687945;0,991623376747976;2,04382955333564;-1,18067028104295;0,15326603815277;2,12340023071862;2,21132368477346
"nucleotide biosynthetic process";-1,54583435809137;0,36376231280698;-0,948659632755367;-2,91245577463423;4,76614171859311;3,95214114147353;-2,86623242791264;2,28614642833558;-0,539438825855484;-3,10428040713193;1,2965377274316;3,50559760972389;-4,01311844719059;2,29698147061491;2,4027608525816;-4,59611801886862;2,35576756068275;2,46166819389876
"nucleotide metabolic process";-1,47539122073337;0,360555354534649;-0,255836918340232;-1,65632140833268;0,0925262787833721;0,636248219780825;-0,735632581939345;0,279190212032937;0,639216278982953;-0,791777686934519;1,20093878913761;0,421537681147975;-0,0678750720179321;-0,241891098304809;0,671495633184248;-0,348923217202835;1,42401631331102;0,920786934577617
"nucleotide phosphorylation";-0,263457896276707;-0,0491470240088669;0,0369876330946083;-1,02864897020472;-0,368012552092326;-0,0236257945582735;-0,642607047673854;-0,695004814585883;0,417640703216614;-0,73382350693523;0,39719722052456;1,24293928517618;-1,98175789474895;0,488934747343941;1,83465345608543;-0,254479254091964;0,90009106247446;1,68851048929107
"nucleotidyltransferase activity";2,81472260550412;3,04942335719667;1,58773302530376;0,95621625141143;-0,638424097249264;-0,019046501558721;0,42322512754066;-0,116593286309115;-1,47230809130518;-0,941657931913892;-1,39557357875133;-0,328260813762984;-1,68764204470826;-1,81363782001194;-0,603071153130416;-1,40539191788506;-0,859678255051801;-0,366630342984004
"nucleus";23,3776046340957;6,08201859328294;4,64135511157428;19,8493253596509;-7,53571971292628;-6,41116501635912;12,5996707664818;-11,4146920200538;-10,8364146262298;8,32401783099928;-10,8708912986718;-10,4777399916011;9,41389808093854;-17,9573625533764;-14,8859476740362;12,5558362334924;-15,7136632759302;-15,3988001542633
"O-acyltransferase activity";-1,60665046001397;-0,773472371227643;-0,616004580868053;-1,24102489105178;1,24709720475323;-0,545480827346984;-1,4925924876694;2,37248530644354;1,6580519588468;-1,68814713203056;0,299880404778114;0,861364311012082;-1,40647844849132;2,28156462453273;2,48607829171943;-1,64591342822846;1,31688142149367;0,811563637239419
"odontogenesis";2,77157764604563;-1,56870840948988;-0,907380879023923;0,851419331340737;-1,73033135085993;0,590771041479047;3,23495359927363;-0,391333465163317;0,281491249547369;1,94578424107795;0,267227701352138;-0,178774572396101;-0,00342214699376217;-1,64027199344971;-1,20537766636871;0,319942052719344;-0,845832095500179;-2,26576385012329
"olfactory receptor activity";-0,138838225049503;0,136283432439499;0,149885859060351;0,304720457190412;0,00578797624533626;-0,114524601882387;0,350704274893157;-0,0467851426866421;0,0329422516497622;0,206274382399983;0,139861314456755;-0,00833920135728724;-0,154106692245694;-0,20897501519609;-0,197613255669354;-0,185227218438297;-0,4244426744487;-0,111906316095481
"oligodendrocyte development";0,74575992910741;-0,77744326439888;-1,02625659425467;1,96644054363969;0,717453626150821;0,2224389797882;0,0135594844053588;0,0876860711194684;-1,04702464917296;1,01640008271701;-0,920171021838241;-1,51694191279037;0,123864256734471;0,529502091986235;-0,254527622983453;0,51214648785752;0,0842301462657382;0,125838648903821
"oligodendrocyte differentiation";3,2035861898602;-1,22012497671481;-1,52646930207299;2,0133423034246;-0,925455173576623;0,0982886228355593;2,40785174205299;-0,251296398974579;0,535241736278178;1,1778204054268;-1,03676550589822;-0,927588560448689;0,744255881242585;-1,65179086245996;-2,02485821585131;0,693111468100013;-0,428751941785886;-1,42305102847767
"oligosaccharide metabolic process";0,717452136654865;2,36178136149172;1,57945141717216;0,741874399888568;0,272441076812667;-0,51618964277024;0,220167955137047;-0,907377780629699;-1,69394907961122;0,719464715052452;0,220703506993767;-0,845717492414053;0,259074377569103;-1,01574689104934;-2,36037488828891;0,087073763181854;-1,06125201748117;-1,40546823967801
"one-carbon metabolic process";-0,193511224999487;-0,111156653791178;0,415662108787481;-0,810324643946257;0,120413398559993;-1,10267981702355;0,00547627595871241;0,461580549497263;2,47420084276252;-1,13186441132928;1,21598580219273;0,0149136129032345;-2,29342084152036;1,72595141638907;0,069641496635541;-0,827497745203435;0,218350186731027;0,167492340266902
"optic nerve development";3,03730368274348;-0,501728733188165;-0,117322062645925;3,16049883580948;-0,49192996724273;0,792905694246526;2,6646659566515;-1,80330408322199;0,335120999174243;1,66134562176695;-2,0163207560929;-3,77118008829619;1,84180573374398;-0,443197195526187;-3,12642234872205;1,80487940792972;-2,73638340423618;-2,6827480685206
"optokinetic behavior";0,520094794942279;-0,292152381255321;-0,393413643242968;0,947308252087023;-0,00560696116916681;1,53473382826369;2,0071370591884;0,291084493331676;0,857548524734301;-0,0218254136136566;-2,48238740487974;-1,36739941430018;1,62861604647027;0,296105577210584;-0,980500336831093;1,13958336993936;-1,37259242649328;-3,11849745564859
"organic anion transmembrane transporter activity";-2,05639319434647;-1,18134883060541;-1,36843159721153;-0,994073592844473;0,00432242526255118;-0,182938450576645;-1,80478254070667;1,28356739517796;3,25073392719229;-1,14942903221588;1,51303891455315;-1,61741298836436;-1,11060602344584;3,58400896553056;3,04141623099807;-2,45501813569221;2,85176572265601;1,60726279806885
"organic anion transport";-1,86444471131143;-1,01905295821825;-1,31337133823406;-1,14434015259445;0,529297860219863;0,282109257194297;-2,06127614377222;1,41036630119495;3,07195307897189;-1,31199208125236;1,24980137371761;-1,52771552565691;-1,29124099145604;3,40719324856878;3,20484015201551;-2,77849200157746;2,79551840560642;1,69242267915738
"ossification";-3,99651229813464;-1,43894521764379;-0,211056073818101;0,0939409435861692;0,703793610621622;0,418739656713522;2,11377115005684;-1,35140336126945;-0,164148888355397;2,05778646575187;1,69507694975051;-0,0914659163313525;0,587009050941385;0,209189834710479;0,0647413992464391;1,45706790527263;-0,246276267208741;-0,712880649016186
"otic placode formation";4,91245995961778;-2,36991926244672;-3,07066127291414;4,87627461120122;-0,507227422214177;-0,236116129543739;4,17457975915951;-1,23939312459077;-0,199019199038001;4,14413892653552;-0,753167549798955;-1,95128656739498;2,11134444368167;-1,85344067889462;-3,01523661747577;3,3998696321274;-4,42128105471686;-5,63603217665854
"otic vesicle development";1,86253793561295;0,102817914331121;-0,76800553626742;1,21396505900237;-0,48059526180128;-0,758413045584506;0,567852129762046;-0,742949285442706;-0,686264120381597;0,835367206714261;0,353694180469814;-1,00048824502073;0,836653866445303;-0,568432401100624;-1,008661768382;0,738392903052838;-0,725804454349304;-0,556254638497255
"otolith development";1,05058677243346;0,247409607533816;0,646480122528664;1,0701962820873;-0,881711781054359;-1,34440485331675;1,53425167729702;-1,51985404768427;-0,0769772775670787;2,62694432307412;-0,568881416746762;-2,32464454444127;0,657928755671244;-0,600570190616015;-1,86360160043518;0,537660636358752;0,159272016643884;-1,3054469234865
"otolith morphogenesis";-0,483978884376664;-1,23008209836349;-0,277496240419478;0,343790782109331;0,372931046822848;0,249476170124269;1,67904415891122;-0,0558011065436512;1,09661292312938;0,780549280429814;0,668005070254916;-0,814106849794147;-0,355390738258853;0,204477177561425;-0,396860438548502;0,122282496982826;0,173869644086816;-1,50936863368867
"outer dynein arm assembly";2,37427679844096;0,714605137783257;0,467864378299334;0,444101966385342;-0,539898718581921;-1,19856909887354;-0,705103806784279;0,0876761997873566;1,24117469773812;-0,474856515147773;-0,57564443779042;-1,14880381873904;-0,663056796122833;-0,501261535005832;-2,27326890307545;0,316228582046092;0,277128136133369;0,709707442146148
"oxalate transmembrane transporter activity";-2,41784502725786;-1,9236840834833;-0,770327915315656;-1,51357787479962;2,00758407522451;0,773386278168795;-2,03272288198222;2,0953334825799;1,54698984909225;-1,47653191540706;2,24208281467439;2,27468796084669;-2,62354964145209;2,41611417164589;3,07634278388324;-3,33209445390763;2,89821711661578;1,04901239664537
"oxalate transport";-2,41784502725786;-1,9236840834833;-0,770327915315656;-1,51357787479962;2,00758407522451;0,773386278168795;-2,03272288198222;2,0953334825799;1,54698984909225;-1,47653191540706;2,24208281467439;2,27468796084669;-2,62354964145209;2,41611417164589;3,07634278388324;-3,33209445390763;2,89821711661578;1,04901239664537
"oxidation-reduction process";-9,91739917794789;-4,32165254395543;-5,02662439072199;-16,6479989130135;8,02984008097149;5,87871145770519;-7,01716893478209;10,5970070969342;7,10286991616493;-10,6217065246333;11,8213967992857;10,2388493020284;-15,7433452317185;14,1570343895284;13,1177240367467;-14,0699544899983;12,5125303324846;11,5291660851201
"oxidoreductase activity";-9,58812067615933;-5,25411711655129;-5,40392898475535;-15,9233762416243;7,30290748406051;5,53774215488012;-6,54426697579243;11,2935973770602;7,93499860633487;-10,2889131151247;10,5010530178625;8,87564150095072;-14,9494995473192;14,5829379512842;13,0051487871202;-13,4296255919428;12,4602165168925;11,3608357539504
"oxidoreductase activity, acting on NAD(P)H";-0,985855943394209;-0,423569085449415;-0,792161532292636;-1,99603860020248;0,622638054919024;0,0279074729548445;-0,806482580880923;1,42764555954834;2,08009718295412;-2,783695840635;1,96772968528475;0,408192098295934;-1,46549715508953;1,72598047056258;1,56753423028788;-0,303699169454501;0,819645269013161;1,06398464830919
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen";-1,9536644866532;0,227791389576479;0,757440362866792;-4,04546487858546;-0,937750952678151;-2,78633132981612;0,0782510059216913;3,42204558853822;2,45485073778912;-0,154665753099329;0,864348499822451;-0,317902356969338;-4,03830270786883;4,88251117755826;3,03195570558247;-2,59205601815766;2,7394411107457;-0,144962191109019
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen";-1,70755926609555;-0,517643030567605;0,416445206951848;-2,44239268448735;-0,248862636933282;-1,82992011274489;-0,253447397841514;2,20768124188528;1,41589262647425;-1,49330810144556;-1,1452419949955;0,137937729347635;-2,41976186270541;4,15939593483919;3,50116258438092;-2,05341251943278;3,27638433267313;0,933880270614408
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen";0,568385592069187;-0,0300834029209635;-0,670703974435391;-1,93467549303372;1,55261675853327;1,03580285607441;-0,953183282093485;-0,565646853503321;0,63712636421509;-0,265998680881343;1,43271149509069;2,16967437785709;-1,72270215992521;-0,51738489724031;0,348267339413761;-1,40828049542952;0,633812905059336;1,39687661570829
"oxidoreductase activity, acting on the CH-CH group of donors";-2,65578826339506;-0,374052092228168;-0,964221357106526;-2,59426244473069;1,74455980761297;1,65667108047694;-1,7424792967888;2,02825057576055;1,62685260239125;-2,05159379172614;3,37490017068601;1,46924084949437;-3,34730461692458;3,47173842653435;3,05519326431762;-4,25408539003834;1,57318966630418;2,40677130824992
"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor";-1,25346405865546;-1,44112832316471;-2,34610656719151;0,662271823053554;-1,85042288057224;-0,468167823759998;4,96816486508299;-0,871348270694371;0,554909960750293;3,65734971853675;-0,436934233207396;-1,97757602841398;1,65256785808289;-0,438823919536326;-0,966746271966943;2,65649112196216;-0,474605983478341;-1,33562983087796
"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor";-3,33010446618801;-2,36163175735824;-2,95030050898772;-4,22787204829049;2,78071095665991;1,77520703054367;-1,30980843154702;3,52112139445226;3,37766804359259;-2,37309009278864;2,69289750021121;3,24186963205459;-3,98633878642851;4,8960160744641;3,68385243812532;-3,87869833314257;2,29153306116275;3,34756148836318
"oxygen binding";3,97764631334246;9,05168027514693;7,39491447613162;11,4971748418647;0,093103965988587;-2,89039466462665;-2,04754731849261;-6,79598961860818;-5,22912335255381;6,0930975433181;-1,33984036522901;-2,58052136381943;5,18369420382122;-13,6676036366444;-9,34247990292145;6,22221664320706;-10,9342579251945;-11,8312849628287
"oxygen transport";3,97764631334246;9,05168027514693;7,39491447613162;11,4971748418647;0,093103965988587;-2,89039466462665;-2,04754731849261;-6,79598961860818;-5,22912335255381;6,0930975433181;-1,33984036522901;-2,58052136381943;5,18369420382122;-13,6676036366444;-9,34247990292145;6,22221664320706;-10,9342579251945;-11,8312849628287
"oxygen transporter activity";3,97764631334246;9,05168027514693;7,39491447613162;11,4971748418647;0,093103965988587;-2,89039466462665;-2,04754731849261;-6,79598961860818;-5,22912335255381;6,0930975433181;-1,33984036522901;-2,58052136381943;5,18369420382122;-13,6676036366444;-9,34247990292145;6,22221664320706;-10,9342579251945;-11,8312849628287
"P-body";3,5823868681699;2,05607086009756;2,69213897457245;0,808549129531536;-0,522351291292845;-0,839328277743777;0,738139193719561;-0,931166988082195;-1,22211401014845;-0,737877466277446;-3,7646288604769;-0,503165491691724;-1,03594392597239;-1,11867654118468;-0,99758114353717;0,372817888026699;-1,72783826939672;-0,765635146616812
"P granule";-0,505802419874507;0,596294928000092;0,175916401993678;-0,775215241636195;0,197214482734972;0,296620007382592;-0,193533792599098;0,143398050031966;-0,565981053488294;-0,820666432840987;0,183354165277972;0,839803720006647;-0,626937127880304;-0,479242727139945;0,284579486977136;0,74707445881105;0,419154745682526;0,231091681002677
"p53 binding";0,728017665445227;-0,159192167295764;0,22196677806183;2,50023083407596;-2,91673319955506;-1,02636828413761;2,35873314673712;-0,842491558970621;-1,05226676239924;1,91855746256203;-1,87046815558156;-0,904762909316442;3,08102342776193;-1,77349763167111;-1,88724116840844;2,33726381629035;-1,79678317295027;-1,8117679395329
"pancreas development";3,33182575066243;0,698287028356406;1,36755803474691;1,65528151091026;-0,667855954138308;1,17637900155839;1,93743464559318;-2,14415407706586;-0,540071282806467;2,72667953597205;-2,48940835273865;-2,12842333633873;0,196389936059553;-1,88696096130176;-2,36112256413699;-0,671915289649259;-0,297380306601244;-2,75218681308003
"pancreas regeneration";-0,738458234134612;-0,241212385740705;1,1163210104372;-0,699962909540338;-0,214205716337437;-0,147206298814478;0,733286940100539;-1,27010315282207;0,130619311003296;1,31630623579005;-1,10061233854131;0,106274766810007;-0,440622587648305;1,52718080168659;0,0995283140745999;-0,901082611305197;0,766859850743385;-0,216679261733487
"PDZ domain binding";-2,94860287049459;-3,45374088206833;-2,78417656883387;2,43358613854693;-2,60719666984285;-1,07821095344176;0,616255264644973;-0,00961099431169468;1,10631726168346;3,87017236840034;0,452993501765658;-1,55834655923841;4,7945982510649;0,6600934324564;-0,518892836563537;3,95532442510316;-2,30581473068548;0,122374049007906
"pectoral fin development";1,58430006624609;-1,918688701712;-0,850425076137245;3,93105447947324;-3,25780494043048;-1,31581404480612;6,25676306670917;-2,42599437775446;-0,409777596614739;4,63120043630739;-1,1567807625894;-2,74616493857969;2,72904676739865;-2,65050647909612;-3,23099817397194;3,06297668076742;-1,60987997881533;-3,29337068438834
"peptidase activity";0,671461734909465;0,704680361957275;-2,3717359480571;-3,02946868685925;0,938968405954043;0,200146905554486;0,185070372261157;2,23092086342903;2,96935549679701;-2,88081859786819;4,08971825813252;1,56236220245215;-4,45677127237494;2,82500705140178;0,681414362087693;-4,29808220179719;2,56094213681335;1,29208942198943
"peptidase inhibitor activity";-0,173189424258972;-1,9959160610197;-1,90285510267789;1,60039317887777;-0,581955933648616;0,122738290439673;3,81973276058137;0,706783413718694;1,27987206633626;2,50524040874309;-0,131233897598727;0,0990844114073652;1,36579748882704;-0,388547160257306;-1,63701429449959;1,03739420915935;-2,71386108831093;-2,89903847427198
"peptide binding";-2,07420039826207;-0,034569509444066;-0,338242186667635;-0,525905912356065;0,0165503079734802;-1,31416027362232;0,5617561828826;-0,349096794507831;0,195555467431495;0,279440640981804;0,770565617257316;-1,85002922476884;1,24121859163405;0,964973965139921;-0,749342427226817;1,20705326039681;1,24093143802837;1,20171750634798
"peptide catabolic process";-1,91969860464718;-0,0220412642057504;-0,844931037794471;0,190931232902252;0,643954913951658;-1,02953358646035;0,466643999531962;-2,05096894576206;0,359136529370098;0,0651640202674109;0,786516005121846;-1,76013381616691;1,18734383529684;1,75847738642333;-0,698325312831569;1,08341708772423;0,891484425160779;1,79669448901474
"peptide cross-linking";-1,21639555171374;-0,993421563159225;-0,779072791384668;-2,22903943112323;0,89243744040377;0,346696342381266;0,0457844123390394;1,85209866183496;1,81714384287192;-1,41095042243927;1,78098972811766;-0,842900670164697;-1,58201435284817;1,27478145286003;1,23960366500301;-0,348388585555637;1,16336724932582;1,40863807316861
"peptide metabolic process";-0,301394514041668;-1,38442185221191;-1,04350172254134;0,785620911048661;-0,419130342386697;-0,779830042362072;2,42906918584081;-1,25557973327295;1,10382021229744;1,92925431992673;-1,32585365948899;-0,214302604683852;0,471248710683284;0,0240271782333345;-0,682141754586019;1,67960060414923;-0,078266902303174;-0,836614212363171
"peptidyl-proline hydroxylation";1,57304792595708;1,66095362983205;0,447603337189929;0,0619775523268067;-1,13380819333047;-1,1244844421568;1,06258682943702;0,2353287332851;1,84611470005783;0,534998801658939;-0,1649087845128;-0,885400415532655;-0,86767314364323;-0,985270144920575;-1,71152327666292;-0,82303399700336;-0,725463173093014;-1,10540180922733
"peptidyl-prolyl cis-trans isomerase activity";1,34338807044627;0,58871898127005;-1,31421180542956;-0,225291613771598;1,66402339663651;0,300213781566542;1,66386770245687;1,46768229656916;-1,1365140625783;-0,214418690722607;-0,562491825654745;1,28622658556101;-1,32458747495445;-1,03631894586693;-0,324147908864405;-0,31802304375543;0,0459834423039937;-1,22644489061943
"peptidyl-serine phosphorylation";-2,12359514980664;-1,90222261485593;-0,261616864599688;-0,57787080379059;-1,25757806658691;-0,624668289746544;0,0790856301932571;-0,259419190499753;0,460856296980281;0,529016388185332;-0,463846278382363;-0,49106535003678;3,33953540187231;0,413811265322553;-0,757311129379059;2,19697215075391;0,857150134596239;1,32396883613435
"peptidyl-threonine phosphorylation";-0,461426297121028;-1,67751352628981;0,0900229194922815;0,544935405480423;-1,61476860243186;-0,0876941411487756;1,25671941103779;-0,955209677210131;0,898965445762035;0,336924901179535;-0,771898605838458;-1,89014387849761;3,91905334086332;-1,07203552590738;-2,2629648183951;2,74667616949219;0,677416703816154;-0,583884970511058
