"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
469;"tumor necrosis factor-mediated signaling pathway";0,80178164;"      .";"      .";"";"cartilage morphogenesis";-0,97626588;"      .";"      ."
470;"phosphatidylinositol phospholipase C activity";0,79568452;"      .";"      .";"";"negative regulation of neurogenesis";-0,966683;"      .";"      ."
471;"cAMP biosynthetic process";0,79170488;"      .";"      .";"";"voltage-gated calcium channel activity";-0,96149441;"      .";"      ."
472;"peptide catabolic process";0,78651601;"      .";"      .";"";"transferase activity";-0,96071971;"      .";"      ."
473;"connexin complex";0,78106524;"      .";"      .";"";"establishment or maintenance of cell polarity";-0,95015771;"      .";"      ."
474;"proteasome complex";0,78100661;"      .";"      .";"";"lipid phosphatase activity";-0,94353561;"      .";"      ."
475;"ubiquitin protein ligase binding";0,77678715;"      .";"      .";"";"spinal cord motor neuron differentiation";-0,94033709;"      .";"      ."
476;"glomerulus development";0,7753108;"      .";"      .";"";"retinoic acid receptor signaling pathway";-0,93950965;"      .";"      ."
477;"phosphatidylinositol 3-kinase complex";0,77061662;"      .";"      .";"";"ribosomal large subunit biogenesis";-0,93861795;"      .";"      ."
478;"peptide binding";0,77056562;"      .";"      .";"";"meiotic cell cycle";-0,93800276;"      .";"      ."
479;"acyl-CoA metabolic process";0,76762995;"      .";"      .";"";"structural constituent of nuclear pore";-0,93530923;"      .";"      ."
480;"endoplasmic reticulum lumen";0,76510341;"      .";"      .";"";"closure of optic fissure";-0,93480896;"      .";"      ."
481;"spindle organization";0,7549758;"      .";"      .";"";"acetylcholine binding";-0,93342956;"      .";"      ."
482;"cation transmembrane transport";0,74991683;"      .";"      .";"";"pronephric glomerulus morphogenesis";-0,93118361;"      .";"      ."
483;"RNA polymerase II transcription factor activity, sequence-specific DNA binding";0,74636125;"      .";"      .";"";"oligodendrocyte development";-0,92017102;"      .";"      ."
484;"ribosomal small subunit assembly";0,74605538;"      .";"      .";"";"neurotransmitter receptor activity";-0,90251356;"      .";"      ."
485;"calcium ion transmembrane transport";0,74553886;"      .";"      .";"";"habenula development";-0,90003089;"      .";"      ."
486;"striated muscle myosin thick filament assembly";0,74314166;"      .";"      .";"";"transcription from RNA polymerase I promoter";-0,89946361;"      .";"      ."
487;"protein ubiquitination involved in ubiquitin-dependent protein catabolic process";0,72932569;"      .";"      .";"";"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding";-0,89032879;"      .";"      ."
488;"inorganic anion transport";0,72577204;"      .";"      .";"";"determination of left/right symmetry";-0,88755197;"      .";"      ."
489;"phosphatidylinositol metabolic process";0,72287836;"      .";"      .";"";"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger";-0,88744231;"      .";"      ."
490;"cholesterol efflux";0,71800119;"      .";"      .";"";"mitotic spindle";-0,88329611;"      .";"      ."
491;"double-stranded RNA binding";0,71229911;"      .";"      .";"";"G-protein coupled receptor signaling pathway";-0,88224849;"      .";"      ."
492;"retrograde transport, endosome to Golgi";0,70354665;"      .";"      .";"";"bone mineralization";-0,88130864;"      .";"      ."
493;"chemokine receptor activity";0,70160257;"      .";"      .";"";"Ran GTPase binding";-0,87822024;"      .";"      ."
494;"deaminase activity";0,69454821;"      .";"      .";"";"clathrin binding";-0,87698807;"      .";"      ."
495;"diacylglycerol kinase activity";0,69411272;"      .";"      .";"";"cellular protein modification process";-0,87538609;"      .";"      ."
496;"MAP kinase tyrosine/serine/threonine phosphatase activity";0,68385667;"      .";"      .";"";"formation of translation preinitiation complex";-0,87245552;"      .";"      ."
497;"adenylate cyclase-modulating G-protein coupled receptor signaling pathway";0,67200026;"      .";"      .";"";"acetylcholine-gated channel complex";-0,8664828;"      .";"      ."
498;"G-protein coupled peptide receptor activity";0,6702454;"      .";"      .";"";"symporter activity";-0,86306038;"      .";"      ."
499;"otolith morphogenesis";0,66800507;"      .";"      .";"";"regulation of Rho protein signal transduction";-0,86044437;"      .";"      ."
500;"protein heterodimerization activity";0,6630626;"      .";"      .";"";"histone deacetylation";-0,85766298;"      .";"      ."
501;"ion transmembrane transport";0,66231802;"      .";"      .";"";"U2 snRNP";-0,84795308;"      .";"      ."
502;"isomerase activity";0,66208153;"      .";"      .";"";"determination of dorsal identity";-0,84734232;"      .";"      ."
503;"acyl-CoA hydrolase activity";0,66085981;"      .";"      .";"";"peptidyl-tyrosine dephosphorylation";-0,84024491;"      .";"      ."
504;"regulation of cytosolic calcium ion concentration";0,65773659;"      .";"      .";"";"hippo signaling";-0,83657832;"      .";"      ."
505;"G-protein coupled receptor binding";0,6472583;"      .";"      .";"";"anchored component of membrane";-0,83602413;"      .";"      ."
506;"detection of visible light";0,62945085;"      .";"      .";"";"adenosine receptor signaling pathway";-0,83460277;"      .";"      ."
507;"ubiquitin binding";0,626893;"      .";"      .";"";"thigmotaxis";-0,833915;"      .";"      ."
508;"sodium:bicarbonate symporter activity";0,62319922;"      .";"      .";"";"protein tyrosine phosphatase activity";-0,83329038;"      .";"      ."
509;"anion transport";0,61854054;"      .";"      .";"";"artery morphogenesis";-0,82893375;"      .";"      ."
510;"vesicle organization";0,60836062;"      .";"      .";"";"GPI anchor biosynthetic process";-0,82885455;"      .";"      ."
511;"intrinsic apoptotic signaling pathway in response to DNA damage";0,60116872;"      .";"      .";"";"phospholipase C-activating G-protein coupled receptor signaling pathway";-0,82635748;"      .";"      ."
512;"N-acetyltransferase activity";0,59787278;"      .";"      .";"";"glutamate receptor activity";-0,82096408;"      .";"      ."
513;"determination of left/right asymmetry in lateral mesoderm";0,59196401;"      .";"      .";"";"cytoplasmic microtubule organization";-0,8111685;"      .";"      ."
514;"response to ionizing radiation";0,58683383;"      .";"      .";"";"histone acetylation";-0,80748647;"      .";"      ."
515;"response to stress";0,58544597;"      .";"      .";"";"negative regulation of adenylate cyclase activity";-0,80417057;"      .";"      ."
516;"hemoglobin biosynthetic process";0,57778437;"      .";"      .";"";"neutrophil differentiation";-0,80191451;"      .";"      ."
517;"cell cortex";0,57407749;"      .";"      .";"";"response to nicotine";-0,80169187;"      .";"      ."
518;"clathrin adaptor complex";0,57182262;"      .";"      .";"";"eye development";-0,80153451;"      .";"      ."
519;"vesicle docking involved in exocytosis";0,57045604;"      .";"      .";"";"GABA-A receptor complex";-0,79725099;"      .";"      ."
520;"cell surface";0,56838937;"      .";"      .";"";"thiolester hydrolase activity";-0,79619676;"      .";"      ."
521;"dendrite";0,56560644;"      .";"      .";"";"lymph vessel development";-0,78919852;"      .";"      ."
522;"GTP-Rho binding";0,56368633;"      .";"      .";"";"excitatory postsynaptic potential";-0,78858376;"      .";"      ."
523;"integral component of mitochondrial inner membrane";0,56351488;"      .";"      .";"";"positive regulation of cytosolic calcium ion concentration";-0,7827072;"      .";"      ."
524;"vesicle fusion";0,55675327;"      .";"      .";"";"Rho guanyl-nucleotide exchange factor activity";-0,77225354;"      .";"      ."
525;"endocytosis";0,55632976;"      .";"      .";"";"peptidyl-threonine phosphorylation";-0,77189861;"      .";"      ."
526;"regulation of inflammatory response";0,55528826;"      .";"      .";"";"protein phosphatase regulator activity";-0,77095031;"      .";"      ."
527;"inactivation of MAPK activity";0,55185624;"      .";"      .";"";"embryonic heart tube morphogenesis";-0,76913862;"      .";"      ."
528;"water transmembrane transporter activity";0,55167014;"      .";"      .";"";"base-excision repair";-0,76838268;"      .";"      ."
529;"platelet activation";0,54854618;"      .";"      .";"";"G-protein coupled serotonin receptor signaling pathway";-0,76617308;"      .";"      ."
530;"axon development";0,54820556;"      .";"      .";"";"retina morphogenesis in camera-type eye";-0,76430167;"      .";"      ."
531;"mitochondrial small ribosomal subunit";0,54681334;"      .";"      .";"";"cellular lipid metabolic process";-0,7641244;"      .";"      ."
532;"liver development";0,54570865;"      .";"      .";"";"myelination";-0,75475123;"      .";"      ."
533;"phospholipid transport";0,53945084;"      .";"      .";"";"otic placode formation";-0,75316755;"      .";"      ."
534;"GTPase activator activity";0,53614737;"      .";"      .";"";"Rac GTPase binding";-0,74890099;"      .";"      ."
535;"epiboly";0,53610228;"      .";"      .";"";"S-adenosylmethionine-dependent methyltransferase activity";-0,7449685;"      .";"      ."
536;"swimming behavior";0,5283137;"      .";"      .";"";"germ cell migration";-0,74407764;"      .";"      ."
537;"alpha-(1->3)-fucosyltransferase activity";0,51923103;"      .";"      .";"";"neuropeptide binding";-0,7439426;"      .";"      ."
538;"phosphatidylinositol dephosphorylation";0,51546514;"      .";"      .";"";"ATPase activity";-0,73426274;"      .";"      ."
539;"water transport";0,50712342;"      .";"      .";"";"primitive erythrocyte differentiation";-0,73361955;"      .";"      ."
540;"intracellular ribonucleoprotein complex";0,5062697;"      .";"      .";"";"adenylate cyclase-inhibiting serotonin receptor signaling pathway";-0,73182774;"      .";"      ."
541;"carboxy-lyase activity";0,50226257;"      .";"      .";"";"serotonin binding";-0,73182774;"      .";"      ."
542;"monocarboxylic acid transmembrane transporter activity";0,50149207;"      .";"      .";"";"transcription factor activity, RNA polymerase II transcription factor recruiting";-0,72959524;"      .";"      ."
543;"monocarboxylic acid transport";0,50149207;"      .";"      .";"";"metal ion transmembrane transporter activity";-0,72854101;"      .";"      ."
544;"sarcolemma";0,49331342;"      .";"      .";"";"translational initiation";-0,72567471;"      .";"      ."
545;"protein ubiquitination";0,49138434;"      .";"      .";"";"axonogenesis";-0,72281095;"      .";"      ."
546;"cell adhesion molecule binding";0,48557727;"      .";"      .";"";"SMAD binding";-0,71668165;"      .";"      ."
547;"negative regulation of TOR signaling";0,47401392;"      .";"      .";"";"voltage-gated potassium channel complex";-0,71642737;"      .";"      ."
548;"NAD+ binding";0,46547219;"      .";"      .";"";"cytoplasmic dynein complex";-0,71254993;"      .";"      ."
549;"rRNA binding";0,46426964;"      .";"      .";"";"ER membrane protein complex";-0,71104732;"      .";"      ."
550;"somite specification";0,4609821;"      .";"      .";"";"vasculature development";-0,71011497;"      .";"      ."
551;"retinal cone cell development";0,45491575;"      .";"      .";"";"regulation of axon extension";-0,70969113;"      .";"      ."
552;"PDZ domain binding";0,4529935;"      .";"      .";"";"signal transduction";-0,7019254;"      .";"      ."
553;"phosphatidylinositol-4,5-bisphosphate binding";0,45123451;"      .";"      .";"";"TBP-class protein binding";-0,69423923;"      .";"      ."
554;"striated muscle contraction";0,4476935;"      .";"      .";"";"U4/U6 x U5 tri-snRNP complex";-0,69283194;"      .";"      ."
555;"phospholipase A2 activity";0,4446999;"      .";"      .";"";"microtubule associated complex";-0,68650952;"      .";"      ."
556;"enzyme regulator activity";0,44247933;"      .";"      .";"";"muscle contraction";-0,68486871;"      .";"      ."
557;"head development";0,442271;"      .";"      .";"";"voltage-gated calcium channel complex";-0,68465196;"      .";"      ."
558;"ADP transport";0,43863003;"      .";"      .";"";"negative regulation of Ras protein signal transduction";-0,68434314;"      .";"      ."
559;"ATP transport";0,43863003;"      .";"      .";"";"mitotic sister chromatid cohesion";-0,67934927;"      .";"      ."
560;"hydrolase activity, acting on ester bonds";0,4363014;"      .";"      .";"";"ligand-dependent nuclear receptor transcription coactivator activity";-0,67247027;"      .";"      ."
561;"ubiquinone biosynthetic process";0,4302419;"      .";"      .";"";"double-stranded DNA binding";-0,67245922;"      .";"      ."
562;"positive regulation of guanylate cyclase activity";0,42468099;"      .";"      .";"";"protein import into mitochondrial matrix";-0,67227588;"      .";"      ."
563;"ribosomal large subunit assembly";0,42272827;"      .";"      .";"";"regulation of cell migration";-0,66525505;"      .";"      ."
564;"histone H3 deacetylation";0,42141534;"      .";"      .";"";"FK506 binding";-0,66488078;"      .";"      ."
565;"NAD-dependent histone deacetylase activity (H3-K14 specific)";0,42141534;"      .";"      .";"";"blood coagulation";-0,66351911;"      .";"      ."
566;"anterior/posterior axis specification";0,4151655;"      .";"      .";"";"regulation of translational initiation";-0,66262076;"      .";"      ."
567;"reciprocal meiotic recombination";0,41394975;"      .";"      .";"";"acetylcholine-gated cation-selective channel activity";-0,66117961;"      .";"      ."
568;"ion channel binding";0,41082135;"      .";"      .";"";"maturation of LSU-rRNA";-0,65478977;"      .";"      ."
569;"cAMP binding";0,40765895;"      .";"      .";"";"MAP kinase kinase kinase kinase activity";-0,65139227;"      .";"      ."
570;"integrin binding";0,40319866;"      .";"      .";"";"regulation of synaptic transmission, glutamatergic";-0,6430235;"      .";"      ."
571;"exocytosis";0,40006338;"      .";"      .";"";"kinetochore";-0,64254788;"      .";"      ."
572;"iron ion homeostasis";0,39743634;"      .";"      .";"";"hemopoiesis";-0,64253856;"      .";"      ."
573;"nucleotide phosphorylation";0,39719722;"      .";"      .";"";"animal organ morphogenesis";-0,63893884;"      .";"      ."
574;"regulation of membrane potential";0,39597613;"      .";"      .";"";"carboxylic ester hydrolase activity";-0,63411087;"      .";"      ."
575;"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding";0,39596308;"      .";"      .";"";"iron-sulfur cluster assembly";-0,63406015;"      .";"      ."
576;"protein glycosylation";0,39406429;"      .";"      .";"";"Rho GTPase binding";-0,63152851;"      .";"      ."
577;"lipid glycosylation";0,39175209;"      .";"      .";"";"fin development";-0,62824881;"      .";"      ."
578;"Rho protein signal transduction";0,38884007;"      .";"      .";"";"3',5'-cyclic-nucleotide phosphodiesterase activity";-0,62262554;"      .";"      ."
579;"positive regulation of proteasomal ubiquitin-dependent protein catabolic process";0,38821584;"      .";"      .";"";"protein homooligomerization";-0,62060884;"      .";"      ."
580;"adenylate cyclase activity";0,38514047;"      .";"      .";"";"SH3 domain binding";-0,61770045;"      .";"      ."
581;"cell fate specification";0,37915332;"      .";"      .";"";"posterior lateral line development";-0,61768357;"      .";"      ."
582;"nucleobase-containing compound kinase activity";0,37809554;"      .";"      .";"";"postsynaptic membrane";-0,61641012;"      .";"      ."
583;"MAP kinase activity";0,37506904;"      .";"      .";"";"eukaryotic 48S preinitiation complex";-0,60897096;"      .";"      ."
584;"steroid binding";0,37013474;"      .";"      .";"";"RNA phosphodiester bond hydrolysis";-0,60637674;"      .";"      ."
585;"endoplasmic reticulum unfolded protein response";0,36962205;"      .";"      .";"";"calmodulin binding";-0,60392399;"      .";"      ."
586;"ARF guanyl-nucleotide exchange factor activity";0,36347519;"      .";"      .";"";"DNA topological change";-0,59938553;"      .";"      ."
587;"determination of heart left/right asymmetry";0,36239147;"      .";"      .";"";"phosphorylation";-0,59705931;"      .";"      ."
588;"negative regulation of nucleic acid-templated transcription";0,35676911;"      .";"      .";"";"protein N-linked glycosylation";-0,59351666;"      .";"      ."
589;"phosphatidylinositol phosphorylation";0,35608671;"      .";"      .";"";"heme biosynthetic process";-0,59111922;"      .";"      ."
590;"positive regulation of GTPase activity";0,35560883;"      .";"      .";"";"Cul3-RING ubiquitin ligase complex";-0,58846949;"      .";"      ."
591;"sarcomere organization";0,35431445;"      .";"      .";"";"response to endoplasmic reticulum stress";-0,58806699;"      .";"      ."
592;"otic vesicle development";0,35369418;"      .";"      .";"";"adenosine deaminase activity";-0,58698237;"      .";"      ."
593;"Cul4-RING E3 ubiquitin ligase complex";0,35156974;"      .";"      .";"";"positive regulation of Wnt signaling pathway";-0,58581199;"      .";"      ."
594;"response to biotic stimulus";0,35052844;"      .";"      .";"";"negative regulation of BMP signaling pathway";-0,57590052;"      .";"      ."
595;"Golgi organization";0,35016965;"      .";"      .";"";"outer dynein arm assembly";-0,57564444;"      .";"      ."
596;"calcium ion homeostasis";0,35008842;"      .";"      .";"";"convergent extension involved in axis elongation";-0,57545577;"      .";"      ."
597;"steroid hydroxylase activity";0,34855383;"      .";"      .";"";"actin cytoskeleton reorganization";-0,57024947;"      .";"      ."
598;"adaptive immune response";0,34638858;"      .";"      .";"";"otolith development";-0,56888142;"      .";"      ."
599;"actin cytoskeleton organization";0,34549782;"      .";"      .";"";"transcription factor binding";-0,56880727;"      .";"      ."
600;"Z disc";0,34286651;"      .";"      .";"";"defense response to Gram-positive bacterium";-0,56688598;"      .";"      ."
601;"microtubule cytoskeleton";0,33294805;"      .";"      .";"";"amino acid transmembrane transport";-0,56639008;"      .";"      ."
602;"calcium channel regulator activity";0,33145004;"      .";"      .";"";"AMPA glutamate receptor complex";-0,56633894;"      .";"      ."
603;"regulation of signal transduction";0,32796236;"      .";"      .";"";"peptidyl-prolyl cis-trans isomerase activity";-0,56249183;"      .";"      ."
604;"nucleosomal DNA binding";0,3221935;"      .";"      .";"";"protein peptidyl-prolyl isomerization";-0,56249183;"      .";"      ."
605;"membrane fusion";0,31969736;"      .";"      .";"";"phosphatase activity";-0,55595259;"      .";"      ."
606;"cellular glucose homeostasis";0,31672758;"      .";"      .";"";"Ras protein signal transduction";-0,55454426;"      .";"      ."
607;"mitochondrial fusion";0,31338834;"      .";"      .";"";"mRNA export from nucleus";-0,55447371;"      .";"      ."
608;"structural constituent of muscle";0,31336438;"      .";"      .";"";"adherens junction";-0,55166765;"      .";"      ."
609;"DNA-dependent ATPase activity";0,31305809;"      .";"      .";"";"protein complex assembly";-0,5480387;"      .";"      ."
610;"positive regulation of signal transduction";0,31112895;"      .";"      .";"";"hyaluronic acid binding";-0,54320364;"      .";"      ."
611;"integral component of endoplasmic reticulum membrane";0,30826502;"      .";"      .";"";"negative regulation of transforming growth factor beta receptor signaling pathway";-0,53915505;"      .";"      ."
612;"nucleosome assembly";0,30313007;"      .";"      .";"";"extracellular matrix structural constituent";-0,53847356;"      .";"      ."
613;"heterotrimeric G-protein complex";0,29996504;"      .";"      .";"";"membrane depolarization during action potential";-0,52640765;"      .";"      ."
614;"O-acyltransferase activity";0,2998804;"      .";"      .";"";"transferase activity, transferring hexosyl groups";-0,5226446;"      .";"      ."
615;"DNA metabolic process";0,29950798;"      .";"      .";"";"RNA polymerase III activity";-0,52213673;"      .";"      ."
616;"anion transmembrane transport";0,29905004;"      .";"      .";"";"cytokinesis";-0,51989978;"      .";"      ."
617;"epithelial cilium movement involved in determination of left/right asymmetry";0,29830179;"      .";"      .";"";"positive regulation of DNA repair";-0,51508012;"      .";"      ."
618;"cell recognition";0,29739575;"      .";"      .";"";"neural crest formation";-0,50771321;"      .";"      ."
619;"chondrocyte differentiation";0,29721149;"      .";"      .";"";"neuronal cell body";-0,50330663;"      .";"      ."
620;"high voltage-gated calcium channel activity";0,29537451;"      .";"      .";"";"peroxisomal membrane";-0,49807246;"      .";"      ."
621;"central nervous system development";0,29160722;"      .";"      .";"";"smooth muscle contraction";-0,49729564;"      .";"      ."
622;"anion transmembrane transporter activity";0,28781461;"      .";"      .";"";"phospholipid metabolic process";-0,49284299;"      .";"      ."
623;"extracellular space";0,28763291;"      .";"      .";"";"sialylation";-0,48894762;"      .";"      ."
624;"defense response";0,28703195;"      .";"      .";"";"sialyltransferase activity";-0,48894762;"      .";"      ."
625;"membrane coat";0,28490745;"      .";"      .";"";"integral component of plasma membrane";-0,48829826;"      .";"      ."
626;"trace-amine receptor activity";0,2843259;"      .";"      .";"";"regulation of cell cycle";-0,48744507;"      .";"      ."
627;"cell-cell junction";0,27709749;"      .";"      .";"";"extracellular region";-0,48338143;"      .";"      ."
628;"zinc II ion transport";0,27061622;"      .";"      .";"";"beta-catenin binding";-0,48045514;"      .";"      ."
629;"chemotaxis";0,27025626;"      .";"      .";"";"proteasome-mediated ubiquitin-dependent protein catabolic process";-0,47828118;"      .";"      ."
630;"odontogenesis";0,2672277;"      .";"      .";"";"thymus development";-0,47706387;"      .";"      ."
631;"eukaryotic translation initiation factor 3 complex";0,26104278;"      .";"      .";"";"phospholipid dephosphorylation";-0,47694186;"      .";"      ."
632;"apical plasma membrane";0,2598258;"      .";"      .";"";"ubiquitin-dependent protein catabolic process";-0,47459936;"      .";"      ."
633;"DNA-templated transcription, initiation";0,25876219;"      .";"      .";"";"polysaccharide binding";-0,47409531;"      .";"      ."
634;"glomerular filtration";0,25311962;"      .";"      .";"";"amino acid transmembrane transporter activity";-0,47364778;"      .";"      ."
635;"gap junction";0,25277303;"      .";"      .";"";"negative regulation of cell differentiation";-0,47245125;"      .";"      ."
636;"cation transmembrane transporter activity";0,25194435;"      .";"      .";"";"guanyl-nucleotide exchange factor activity";-0,47215527;"      .";"      ."
637;"response to drug";0,25128795;"      .";"      .";"";"steroid hormone mediated signaling pathway";-0,47194612;"      .";"      ."
638;"histone deacetylase complex";0,24817269;"      .";"      .";"";"peptidyl-serine phosphorylation";-0,46384628;"      .";"      ."
639;"regulation of catalytic activity";0,24767749;"      .";"      .";"";"histone acetyltransferase activity";-0,46380697;"      .";"      ."
640;"protein ADP-ribosylation";0,24548742;"      .";"      .";"";"lamellipodium";-0,46224555;"      .";"      ."
641;"regulation of cell differentiation";0,24418114;"      .";"      .";"";"calcium-activated potassium channel activity";-0,45732387;"      .";"      ."
642;"calcium channel activity";0,24195328;"      .";"      .";"";"steroid hormone receptor activity";-0,45521583;"      .";"      ."
643;"neuropeptide Y receptor activity";0,22996939;"      .";"      .";"";"metal ion transport";-0,453808;"      .";"      ."
644;"cell-cell adherens junction";0,22235011;"      .";"      .";"";"neuropeptide hormone activity";-0,45224353;"      .";"      ."
645;"oligosaccharide metabolic process";0,22070351;"      .";"      .";"";"anaphase-promoting complex";-0,45174394;"      .";"      ."
646;"regulation of apoptotic process";0,22042329;"      .";"      .";"";"calcium ion binding";-0,45013648;"      .";"      ."
647;"sulfuric ester hydrolase activity";0,21507756;"      .";"      .";"";"cytoskeleton organization";-0,44458573;"      .";"      ."
648;"cytoskeleton-dependent intracellular transport";0,21454601;"      .";"      .";"";"spectrin binding";-0,44380555;"      .";"      ."
649;"ubiquitin-dependent ERAD pathway";0,21175077;"      .";"      .";"";"extracellular ATP-gated cation channel activity";-0,43822027;"      .";"      ."
650;"proteasome regulatory particle, base subcomplex";0,20947143;"      .";"      .";"";"purinergic nucleotide receptor activity";-0,43822027;"      .";"      ."
651;"protein processing";0,20845742;"      .";"      .";"";"purinergic nucleotide receptor signaling pathway";-0,43822027;"      .";"      ."
652;"protein phosphatase inhibitor activity";0,20789882;"      .";"      .";"";"response to ATP";-0,43822027;"      .";"      ."
653;"protein folding";0,2043602;"      .";"      .";"";"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor";-0,43693423;"      .";"      ."
654;"nucleosome";0,20231919;"      .";"      .";"";"retinol metabolic process";-0,43547513;"      .";"      ."
655;"mitotic cytokinesis";0,20098775;"      .";"      .";"";"chaperone-mediated protein folding";-0,43431863;"      .";"      ."
656;"exocyst localization";0,19955755;"      .";"      .";"";"DNA-directed RNA polymerase III complex";-0,43249593;"      .";"      ."
657;"signal transducer activity, downstream of receptor";0,18696815;"      .";"      .";"";"heparan sulfate proteoglycan binding";-0,43232645;"      .";"      ."
658;"dephosphorylation";0,18453224;"      .";"      .";"";"Golgi cisterna membrane";-0,42510861;"      .";"      ."
659;"P granule";0,18335417;"      .";"      .";"";"protein K63-linked deubiquitination";-0,42455648;"      .";"      ."
660;"neuron projection morphogenesis";0,18297153;"      .";"      .";"";"phagocytosis";-0,42450363;"      .";"      ."
661;"isoprenoid biosynthetic process";0,17857639;"      .";"      .";"";"skeletal system development";-0,42027882;"      .";"      ."
662;"positive regulation of ERK1 and ERK2 cascade";0,17630943;"      .";"      .";"";"aminoacyl-tRNA editing activity";-0,41544385;"      .";"      ."
663;"ion channel activity";0,17235177;"      .";"      .";"";"DNA-directed RNA polymerase II, core complex";-0,41479802;"      .";"      ."
664;"MAPK cascade";0,17008489;"      .";"      .";"";"neural crest cell development";-0,41353363;"      .";"      ."
665;"phosphatidylinositol 3-kinase binding";0,16537086;"      .";"      .";"";"tachykinin receptor signaling pathway";-0,4131467;"      .";"      ."
666;"unfolded protein binding";0,16432233;"      .";"      .";"";"M band";-0,40455187;"      .";"      ."
667;"phosphatidylinositol phosphate kinase activity";0,15398898;"      .";"      .";"";"histone deacetylase activity";-0,40420046;"      .";"      ."
668;"negative regulation of JAK-STAT cascade";0,15378862;"      .";"      .";"";"tRNA binding";-0,39904205;"      .";"      ."
669;"circadian rhythm";0,14800093;"      .";"      .";"";"protein kinase inhibitor activity";-0,39815948;"      .";"      ."
670;"sensory perception of sound";0,14677924;"      .";"      .";"";"transcription coactivator activity";-0,39310163;"      .";"      ."
671;"detection of chemical stimulus involved in sensory perception of smell";0,13986131;"      .";"      .";"";"metallocarboxypeptidase activity";-0,39194433;"      .";"      ."
672;"olfactory receptor activity";0,13986131;"      .";"      .";"";"feeding behavior";-0,39127795;"      .";"      ."
673;"type B pancreatic cell development";0,13824022;"      .";"      .";"";"cadherin binding";-0,39011845;"      .";"      ."
674;"cell division";0,13809136;"      .";"      .";"";"protein N-linked glycosylation via asparagine";-0,3875076;"      .";"      ."
675;"regulation of actin cytoskeleton organization";0,13369139;"      .";"      .";"";"intrinsic component of the cytoplasmic side of the plasma membrane";-0,3850448;"      .";"      ."
676;"release of sequestered calcium ion into cytosol";0,1333185;"      .";"      .";"";"response to light stimulus";-0,37077431;"      .";"      ."
677;"recycling endosome";0,1315633;"      .";"      .";"";"glucose homeostasis";-0,36821679;"      .";"      ."
678;"retinal pigment epithelium development";0,12814623;"      .";"      .";"";"chromatin silencing";-0,36686822;"      .";"      ."
679;"axon";0,12807532;"      .";"      .";"";"regulation of translation";-0,36390909;"      .";"      ."
680;"response to peptide";0,12306269;"      .";"      .";"";"anatomical structure morphogenesis";-0,35912832;"      .";"      ."
681;"regulation of ARF protein signal transduction";0,12222951;"      .";"      .";"";"cilium movement";-0,35720697;"      .";"      ."
682;"ubiquitin-protein transferase activity";0,12196639;"      .";"      .";"";"neuromuscular synaptic transmission";-0,35572605;"      .";"      ."
683;"endocytic recycling";0,12175142;"      .";"      .";"";"kinase activity";-0,3544661;"      .";"      ."
684;"RNA phosphodiester bond hydrolysis, exonucleolytic";0,12028522;"      .";"      .";"";"synapse assembly";-0,35238668;"      .";"      ."
685;"phosphatidate phosphatase activity";0,11864298;"      .";"      .";"";"nucleobase-containing compound metabolic process";-0,3487423;"      .";"      ."
686;"cilium organization";0,11771138;"      .";"      .";"";"nucleotide-excision repair";-0,34683756;"      .";"      ."
687;"negative regulation of Notch signaling pathway";0,11743794;"      .";"      .";"";"translation initiation factor activity";-0,34322209;"      .";"      ."
688;"negative regulation of protein kinase activity";0,11220847;"      .";"      .";"";"artery development";-0,33639294;"      .";"      ."
689;"carbonate dehydratase activity";0,10690505;"      .";"      .";"";"neurotransmitter:sodium symporter activity";-0,33459053;"      .";"      ."
690;"RNA polymerase II transcription coactivator activity";0,10630631;"      .";"      .";"";"chaperone binding";-0,32586674;"      .";"      ."
691;"chaperonin-containing T-complex";0,10159999;"      .";"      .";"";"locomotory behavior";-0,31802516;"      .";"      ."
692;"positive regulation of actin filament polymerization";0,10086823;"      .";"      .";"";"intra-Golgi vesicle-mediated transport";-0,31675147;"      .";"      ."
693;"galanin receptor activity";0,1001876;"      .";"      .";"";"mitochondrial fission";-0,31637458;"      .";"      ."
694;"GTPase regulator activity";0,09556537;"      .";"      .";"";"protein K48-linked deubiquitination";-0,31213046;"      .";"      ."
695;"extracellular-glutamate-gated ion channel activity";0,0944042;"      .";"      .";"";"regeneration";-0,3103705;"      .";"      ."
696;"ionotropic glutamate receptor activity";0,0944042;"      .";"      .";"";"RNA polymerase II transcriptional preinitiation complex assembly";-0,30642697;"      .";"      ."
697;"ionotropic glutamate receptor signaling pathway";0,0944042;"      .";"      .";"";"MAP kinase kinase kinase activity";-0,30569643;"      .";"      ."
698;"zinc II ion transmembrane transport";0,09150352;"      .";"      .";"";"axon regeneration";-0,30250316;"      .";"      ."
699;"phosphate ion transmembrane transport";0,0911599;"      .";"      .";"";"endonuclease activity";-0,29365375;"      .";"      ."
700;"cell cycle arrest";0,08911776;"      .";"      .";"";"eukaryotic 43S preinitiation complex";-0,28803667;"      .";"      ."
