"";"24hpf_neg";"24hpf_pos";"48hpf_neg";"48hpf_pos";"72hpf_neg";"72hpf_pos";"72hpf_neg_gata5";"72hpf_pos_gata5";"72hpf_neg_tbx5";"72hpf_pos_tbx5";"72hpf_neg_hand2";"72hpf_pos_hand2"
"membrane coat";-0,514757288981429;0,214799940448706;-0,120406350357176;0,205589595505457;-0,471673436763369;0,380867467872541;-0,922127094778366;0,028400885065225;-0,313588905294414;0,0621970891457021;-0,445084281744888;0,145986585356902
"membrane depolarization during action potential";-2,22064810799273;-0,0120299563741367;4,17905633549264;0,0420373855320505;2,71740000552482;0,185760053871641;5,51500140533081;0,0289010040158366;9,85223632468039;0,0588920639353443;7,92861342118127;0,080629411856274
"membrane disruption in other organism";8,72592761002744;0,501758572936779;2,56168377464382;0,202181070652722;-0,44136518767206;0,506479084120707;-2,27009546535391;0,0306253892964775;0,661043453245141;0,0394655411266213;4,6819626735448;-0,377506503172767
"membrane fusion";-1,22839731854227;-0,0387122062885081;1,07485286444497;0,222421348261102;0,298768755743803;0,609563484165856;1,7527442437316;0,0352474548936849;1,92237598085209;0,0615668838897545;1,68767494116444;-1,30377699854283
"membrane raft";-2,13509738882551;-0,0295128070312585;-2,34128317378633;0,884844004246817;-1,1175315565245;1,03178596083482;-1,73435301573518;0,0304715621497996;-1,90637323161897;0,0733962911499286;-1,57947014727257;0,771951112396359
"mesoderm development";4,02396783830279;0,139367955728803;0,436163091174111;0,0951194397276187;0,655926943821498;-1,48378863274484;-0,704723884851209;0,0241400682745009;-0,263943430556107;0,0176663969295877;-0,113674544107283;-0,430040354681345
"mesoderm formation";1,36520481890688;0,0368631439198404;0,194608526174538;0,124763059693368;-0,0426306576199793;-0,105436847375776;-0,125509189183023;0,018238370169718;-0,000633750333232073;0,0131135500630204;0,117995870644302;-0,341464081422846
"metabolic process";-7,17640468845468;0,514708617115102;-10,727988632573;0,828379619758507;-5,4152766682684;1,00215405541765;-5,8211568875933;0,129244256277097;-9,04702496342099;0,166349744675911;-10,6691214175221;2,94403410791322
"metal ion binding";-1,27015089324657;1,20313202321105;0,402355962783095;1,53316720514192;1,0417065390093;2,12973272610826;1,17836730281716;0,26845714761128;-0,229928819477563;0,712833246220461;-2,1741749430275;2,174531144931
"metal ion transmembrane transporter activity";0,928690318634712;0,104818713665603;-1,48674791055393;0,0569744856931702;-0,113337108770655;-0,0588949884607457;-0,639759691277696;0,0236987467055833;-1,22089502754589;0,129052257168296;-1,41206684054071;0,299948155262991
"metal ion transport";0,0101348697336127;0,164472358465536;-2,31598890606448;0,158151591886543;-0,557337115525825;0,0852379906160682;-1,64422880326028;0,0321474596933113;-1,625724410538;0,145396664707577;-2,19115022942347;2,70697783510579
"metalloaminopeptidase activity";-1,79795765815921;0,135228865445115;-1,50941887017285;0,150783232974245;-0,762376610507062;1,95111611090682;-0,906102507760858;0,0297152048683703;-0,766452158375731;0,0723190674754093;0,166623826066177;0,391675010763241
"metallocarboxypeptidase activity";-1,41482330120158;-0,0082185199261516;0,995219941518287;-0,245576839967675;3,41340093397408;-0,064968482387334;2,61175485202929;0,0184689559692712;1,41684838603925;0,0573328301645594;2,02036786970109;-0,0319038182661571
"metalloendopeptidase activity";-0,113395836171678;1,29518014354837;0,420609377858023;0,728583973884267;3,10314378761337;0,67386071871452;3,51183813232199;0,0627919969487593;1,5225241245045;0,170208135419521;3,28419861903722;0,361219199796052
"metallopeptidase activity";-2,05137092074674;-0,163955107088232;-1,01897136053;0,526548252440075;3,2006578762489;0,876202323012723;2,58314770536529;0,0609095555535483;1,22414834752202;-0,0962206189319665;2,58502344408302;0,420639079064822
"methylation";4,83170690691675;0,621937278292834;-0,355158293027387;0,568254463725813;-0,103847781059662;0,321675356472735;-2,43400625089977;0,073000805341327;-2,16350533896171;0,132183392147885;-2,44001264182407;-0,511449289311012
"methyltransferase activity";5,72563271254464;0,451542615792442;0,411370587143121;0,523186376272386;0,442015220494294;0,253088617294365;-2,14267883205708;0,0703230221368031;-1,66224023309077;0,114178585211095;-1,5617716579781;-0,592031599913201
"microtubule";3,14836382559946;-0,298871183097491;7,96647919651113;0,567962373378973;1,81971099413785;1,22244698841634;3,47726601699086;0,0639029793777861;7,25547953609058;0,0874145272056628;6,97311516681651;-1,31724484866444
"microtubule-based movement";2,9042339115977;0,158803506988252;5,79930420906544;0,438931358964549;1,41968556291398;0,959189573808666;2,28717285077781;0,0544998158607348;4,01233571704129;0,112214434143254;4,1245942120536;1,14183112085387
"microtubule-based process";2,14639919476263;0,0173774414705917;2,78392543685286;0,189346332162171;0,606335854166888;0,694800886577407;0,284175930296588;0,0365669617212876;2,55601334870562;0,0628746323694628;3,12475355728513;-0,286787454478619
"microtubule associated complex";-2,26611857092192;-0,434344881773772;3,20372212535198;0,18165534573079;1,16100228057103;0,103445589139224;2,4832176286493;0,0217050398895099;4,23390848984562;0,0942440402206539;3,60278716943147;0,106912067864994
"microtubule binding";0,651306557885596;-0,401321841067245;9,15914474349047;0,247099268182611;3,65259879191092;1,38088842678027;4,86625155253062;0,0766966484888881;9,62260097758653;0,108821911910605;7,20926471591767;0,0239167392249374
"microtubule cytoskeleton";-1,16224857136218;-0,538592205852223;2,00573502937862;0,210989000976412;1,27791239798306;0,314598444730174;1,25420360050299;0,0298799980421043;2,66542596966255;0,0658644027798573;1,72338278416924;-0,287702031229336
"microtubule cytoskeleton organization";1,32494533101057;-0,591049256779635;6,0002594482088;0,327650532159272;2,27403494863354;0,570614621325498;3,45397554194752;0,0450873042469285;6,83896206135058;0,0997838247067313;5,22718569696209;-0,490398467892951
"microtubule motor activity";3,21432184720272;0,24416019384078;6,40478014216046;0,355895823821593;1,80531355335166;0,798111008802573;3,15191866896804;0,0523458075227842;4,71400328140108;0,102601966521137;4,85848526083591;0,342819525883633
"microtubule organizing center";2,92449967627063;0,422897538022822;2,11326499559065;0,311928274568813;1,89431522524405;0,18742763375135;0,411647542588087;0,0431848325758884;0,661529122278633;0,0977325668399002;0,902887483501871;0,00640639068721392
"midbody";1,01797778499669;0,163086942078668;1,63178717403547;0,146141563471631;0,80512183464086;0,476671696944521;0,350526429776582;0,0244430109042004;1,17141409819728;0,0609572534732676;1,25640393305848;-0,0452282578411354
"midbrain-hindbrain boundary development";4,69274614605906;-0,104955461432107;3,28963427273248;-0,00752758132926648;2,5026935920684;-0,292620330781372;2,07083979001957;0,0298433524016766;2,65031626275935;-0,0389199773839315;2,56757622895701;-0,463296418632429
"midbrain development";5,53332846090764;-0,0219123479602644;5,56404318611183;0,0498207613295252;4,72870951998599;-0,173871879295082;3,59545749252511;0,0297449867610984;4,41232616799213;-0,126088194785461;2,8480694408079;-4,14704051884063
"miRNA mediated inhibition of translation";1,31730377960341;1,95150786300422;2,52738401583228;0,137307470082132;1,09784393379871;0,342068440899672;1,82404978762026;0,0210875887660622;1,14893479543019;0,0427009253865608;-0,817543368858522;-0,0272652042592394
"mismatch repair";3,39274187461679;0,689564191493953;-0,272969505368693;0,110445774799976;1,01032120402156;0,389499159022253;-0,507596540517223;0,0211206132458461;-1,38005141718965;0,0321618626387586;-0,449042312119641;-0,141209699654562
"mitochondrial electron transport, cytochrome c to oxygen";-1,85640055427676;0,0607345804231431;-1,6124972780613;0,0388271866070941;-1,58602367713624;0,226321125376044;-1,15821745658568;0,0238169000542918;-1,19462962259364;0,0455276944441398;-1,1332110846401;0,18378161361279
"mitochondrial electron transport, NADH to ubiquinone";-2,28705302294854;0,418969335120089;-2,08429292166961;0,146009826896619;-1,40383049692729;0,439466694461714;-2,26419676952633;0,0213886827998573;-2,01186726135848;0,0560094905773901;-0,695070479015999;0,306288157559666
"mitochondrial electron transport, ubiquinol to cytochrome c";-2,04945437354232;0,108597841137495;-2,43190252363414;0,147128635245464;-1,39627139531007;0,401902148527886;-1,20562686871852;0,0211316948383561;-2,2508511692338;0,505664698682837;-1,53160519720498;0,135787810897167
"mitochondrial envelope";-1,81698732234012;0,0352864211120625;-1,17355872738459;0,195812957955269;-0,448481620819281;0,353972503483824;-1,43395349472844;0,0204029462145071;-1,03585329504734;0,0654343372428593;-0,701817387666685;0,0411699840986138
"mitochondrial fission";-0,440140575568185;0,0300423789359148;1,05808249070716;0,188966368826772;-0,0382581937956656;-0,27646153725625;0,85074876836176;0,0291985345363952;1,40708530014262;0,0561230910118773;1,7259631024541;0,216721407128162
"mitochondrial fusion";-0,709297019352754;0,065701851194914;-0,990138096318986;0,147567777579635;-0,829707015294869;-1,10640272970299;-2,16434948554577;0,0221301324554948;-0,813163447803077;0,035704958830274;-1,01378852444288;0,15310712947782
"mitochondrial inner membrane";-2,68516974021524;0,80956101327621;-4,27524583918862;0,431677620033152;-3,31510628613736;1,24546822303093;-5,33551057446898;0,073299564561206;-5,43625998487209;0,578738376399582;-3,98664713388831;0,89341958786054
"mitochondrial intermembrane space";-1,8677269469883;0,185500659270021;-0,653959219179014;0,59212257609927;-1,23497301236054;-0,561496627733241;-2,17844806232929;0,024891797464146;-1,52386249034334;0,206813213185112;-0,801051489268961;0,879260443078986
"mitochondrial large ribosomal subunit";0,579479170431104;0,182459220621741;-1,19229608816658;0,234554855002982;-1,63741093166055;0,521676108544127;-2,95623125985628;0,032141040707654;-3,03605983403562;0,0680998488903071;-2,30210722538232;0,229103807358112
"mitochondrial matrix";-0,490160652358672;0,267015150800787;-2,33020515913541;0,281945935112216;-1,97789282172125;0,78309138199912;-4,23176281772048;0,0425050430025079;-3,19012015166194;0,217986934315069;-1,49387938231943;0,709869801290997
"mitochondrial membrane";-2,89283005044078;0,0275957267943009;-1,50714056728047;0,259429971642768;-0,324604354747504;0,405134405859273;-1,1809244865313;0,0403622753450702;-0,371816998309143;0,100073250626129;-0,383220319754883;0,677113997984332
"mitochondrial outer membrane";-2,98475814636331;-0,355887386996718;-2,45171472836227;0,324066980578039;-2,79108297884801;-0,192858863502822;-2,86422766982218;0,0463327363770484;-2,32737472791207;0,180748658441727;-1,57520328085983;0,491321505654182
"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";-2,99601478386668;-0,111439081125541;-2,18071347178389;0,198020810844613;-0,227368895674885;2,74405630413175;-2,65137356675488;0,0219567775401831;-1,65973954441359;0,117111031962511;-0,664627603177995;0,818972166361111
"mitochondrial respiratory chain complex I";-2,01605935988565;0,355984752111496;-3,41829209798305;0,260200424644407;-1,25916329837049;0,611131990070833;-2,52999374647927;0,0314931779643468;-3,04235689609052;0,085163935180568;-0,533904251719661;0,383092511010539
"mitochondrial respiratory chain complex IV";-2,27686458918105;0,0151278001356714;-1,91810367378223;0,0614417243000478;-1,73366454171619;-0,474188052772401;-0,681771181230084;0,013219638452924;-0,808821549824952;0,0674270722864066;-0,994216705559016;0,41954671444993
"mitochondrial small ribosomal subunit";0,898232616222958;0,102337626912358;-0,369299682475194;0,177346936122178;-1,29046775962315;0,452496681785307;-1,97426035145613;0,024748074019554;-2,46163682732108;0,0516525232151366;-1,19164148938379;0,232778627137542
"mitochondrial translation";0,698318572770072;0,239314138475305;-0,161944970813359;0,171220438959292;-1,02486792909592;0,364945087887194;-1,95696927043281;0,0242982032205843;-2,20210861858944;0,0371864735586943;-0,420241331831839;0,230144851539213
"mitochondrial transport";-0,846906773015595;0,309025554653976;-1,94735507458535;-0,207104232569035;-2,2759553497974;0,297972229889672;-3,26709174257544;0,0338723196970091;-2,7189217642191;0,100246522872171;-1,82991317699985;0,357675763464334
"mitochondrion";-2,59847112542326;-3,6576499158329;-7,56836049065017;0,921182549388229;-5,30988406382499;1,54880160069623;-9,00167762868223;0,12783083135611;-10,0133940489456;0,498011563013493;-7,21800387590483;2,76044546219871
"mitochondrion organization";0,779151543774448;0,15002102256231;-0,158134323165866;0,158710847485601;-0,0365791911296458;0,531476441207484;-1,12923479764152;0,0257769649979861;-0,91764444950983;0,0548637042891415;-1,33050880844614;0,175648292947908
"mitophagy";-2,92498759632109;0,123858420712345;-2,20064095746415;0,313107018870806;-2,54378227530572;0,600752439632426;-0,522006133615348;0,031947634669976;-1,72092341457855;0,0997881055591477;-3,27765240645616;0,31125994948485
"mitotic cell cycle";5,97050156713181;0,508821057702443;1,3146216653289;0,159778314223173;0,458463594033721;0,636519968592934;-0,11888310183963;0,0413290036143088;-1,21944355855224;0,0206748952624821;-0,12565973047724;0,107325229471778
"mitotic cytokinesis";1,28182792260585;0,156166787402227;1,53343792346917;0,130668418036565;0,593947860447402;0,392657963874334;0,150742771599557;0,0194131138387585;0,724449904904736;0,0363326688498097;0,743110589274765;-0,502303077397535
"mitotic sister chromatid cohesion";2,50883218219696;0,0565892396794912;1,78647834405406;0,122078259004326;0,906839553794687;0,14406338281432;1,00087941295252;0,0215383807916441;0,980824834099002;0,0405213160620178;0,595790036612899;-1,10685245936878
"mitotic sister chromatid segregation";5,30882294551757;0,419745237212988;1,36871319975312;-0,120359161720216;2,38916956928974;0,34265822312025;-1,57429983617572;0,0192871216513713;-0,759494172612422;0,0181006705341358;-0,732875993799509;-0,194405854662324
"mitotic spindle";2,69905584712384;0,234615232390528;1,64022320220178;0,129495522076714;2,62472765932033;0,15894842303436;0,404504681272666;0,021018300093598;0,549472523215916;0,0354590008346952;-0,837461548032985;-0,0700708172081951
"mitotic spindle assembly";3,87866189335405;0,502053080041296;1,82121306029995;0,129491609271746;1,71748113758046;-0,115126796668489;0,0443669525602445;0,0226634054814381;0,0484931145753275;0,0306213203466854;-1,12648319434319;-0,0956431446100411
"mitotic spindle assembly checkpoint";4,56058655483591;0,342446568941618;1,79702479042788;0,126601220446485;0,798474372788533;0,330211369334513;-0,204496246320586;0,0198308299365625;-0,222353951954107;0,0319739695573101;-0,557393986535793;-1,06142109450471
"modulation of synaptic transmission";-1,3619199943613;-1,43977799146342;4,7215596216716;0,0457386547421294;1,58406152643871;0,0123432859712919;4,24628064486094;0,0202085281142258;8,40656552606744;0,115741591286109;7,52490234926618;-0,157310415624205
"molecular_function";-2,69958728695815;-2,55032325393807;-3,92729624773595;-0,43204831201465;-4,84492633144109;1,54504543933124;-5,37650755077561;0,241399119923346;-5,84308218766988;-0,0109607607748595;-4,96556664118546;0,37133957112297
"monocarboxylic acid transmembrane transporter activity";-0,78893760700774;0,177184551096784;-0,489385850854003;0,180486023853718;0,618265768185146;0,205074108687616;0,387280982021441;0,026673419273977;-0,441231075233178;0,0767222586330589;-0,560488463722825;1,34494420593698
"monocarboxylic acid transport";-0,78893760700774;0,177184551096784;-0,489385850854003;0,180486023853718;0,618265768185146;0,205074108687616;0,387280982021441;0,026673419273977;-0,441231075233178;0,0767222586330589;-0,560488463722825;1,34494420593698
"monocyte chemotaxis";-2,36610976485351;-0,205767672364856;-1,13922178227496;-0,917363774661369;-0,536428175325973;-0,658952919491221;0,543802585049612;0,0289337618222632;-1,43034038632832;0,0497736608169573;-0,771402240234212;-0,1950487775285
"monooxygenase activity";-3,47586569918844;-0,147045020920865;-5,94047503255291;-0,14273702571643;-1,17866524454844;-0,431652296581834;-1,74022071364939;0,085553997191807;-4,80098024774747;0,371953033247397;-3,90120276683887;2,66807187403457
"motile cilium";-0,340542636391081;0,0838215717063254;-0,190273504629471;-0,0450257553634094;0,618552777198819;0,364123407708471;-0,120358239933766;0,0255722995806098;0,485897688301582;0,0559019753471117;1,51642534261107;-0,0574888136984092
"motor activity";-1,6562514780988;0,231241789150429;0,976984802437507;0,506726415290723;0,688761757469717;1,41881571381766;1,77693826488525;0,0628860185233531;2,9732763903968;0,137737756167041;0,324287275741146;0,257838743263712
"motor neuron axon guidance";2,05980705931748;0,100726758989401;4,17314277209955;0,252521262283997;2,6457383647799;0,434196264587471;3,49299424080694;0,0315349349933733;3,69621576770574;0,038944923748327;4,21634793162795;0,121932897552326
"mRNA 3'-UTR binding";1,27007505315136;0,188559190991647;-0,454880465826071;0,31093584857714;-0,118185181063215;0,477285057966316;0,0485584260060015;0,0291604275198574;-0,0515376940483693;0,0457098331026709;-0,786654134418091;-0,13224802884697
"mRNA binding";2,38706885757275;0,316717602194093;1,78028518675061;0,354361964074302;0,992840771861441;0,793278166515527;-0,105627373880901;0,0463200800444293;-0,33344284687065;0,0293043044346585;1,01066786912098;0,082482781930638
"mRNA export from nucleus";2,58418159445315;0,300461189365744;1,86234160665373;0,193679044966624;0,334364528978996;0,455682117165013;-1,59351359400325;0,0258571321801097;-0,52080460316509;0,024423493788514;0,467247070284815;-0,109644760298156
"mRNA polyadenylation";3,09302474241449;0,204915752031177;1,32479891915281;0,0419730396268884;0,424560818552557;0,439084975526202;-0,287615598086122;0,02318782672057;-0,42609598250044;0,0401700541069236;0,376867413347496;-0,00651768659820611
"mRNA processing";4,60388023863737;0,366637543903576;2,91256097731263;0,38484024569965;1,15009191358899;1,0138415070234;-0,481046350132648;0,0567024900918288;-0,310027561582007;0,0925905377535725;1,00053713071465;-0,863800027643203
"mRNA splicing, via spliceosome";5,93415645367297;0,470736145359349;3,81765173929463;0,251725767196809;1,78138877776984;0,882221242815798;-1,03472007291712;0,0522446574482309;-0,0726854444471616;0,0549092210204346;1,59254904722258;-0,186010081274731
"mRNA transport";1,57441896519894;0,182580220787509;0,472989043852056;0,226206458285166;0,963508793454918;0,448368914340932;-2,09293264796026;0,0241642600368038;-0,258284799265375;0,0617847340291144;-0,05076245498576;-0,229420945220971
"multicellular organism development";12,4879352385627;0,413853487520814;12,4367015180863;0,432431798146438;11,3925381446572;-1,17794807813978;12,1315464377025;0,128996404624962;8,19340550272758;0,0638656792566129;9,33744938415621;-2,01206161568271
"multicellular organismal response to stress";-3,62484529267597;0,0898092331675675;-0,45193777849994;-0,542665861905571;-0,133147626198173;0,324290689625624;2,70941774590564;0,0203336748910093;0,701464659968072;0,0346510637056278;0,631149054439279;-0,17505642281277
"muscle cell development";-0,482559363757913;-0,212315314619925;-0,82392794564189;0,163407364969939;-0,587563662263124;-0,193069175224399;-0,756275534321815;0,0190270480291412;0,619321170495948;0,0398694466415369;0,622121562165847;0,127825125473489
"muscle contraction";-2,29341841227094;0,149996378025848;-3,32374811063747;0,261919500057053;0,309141095978595;0,952246695841208;-0,529457585736643;0,0278933641882078;-0,675180399131539;0,0803730273768852;-0,384235236406916;0,142519136989737
"muscle fiber development";0,992599011027499;0,0231239564077592;2,60906869920393;0,365415823390765;4,79103012531131;0,476806410096861;2,71857278509212;0,0248942512340703;3,05977725700604;0,219649865931923;2,3141609494699;0,00850065367838758
"muscle organ development";1,55561296688256;-0,0141781080900557;0,47899845266353;0,418461264893679;3,88895853871058;0,92830420959313;1,55099407931528;0,0334717787583912;1,26246832927567;0,0459206875583251;0,685589761938073;0,197454727654611
"muscle structure development";-0,774694542710924;0,15311528374101;-1,03096634954223;0,153881987119015;0,306878513651719;0,409028841021142;0,0684959806570342;0,0193459791239234;-0,63438142819498;0,0467689563448942;-1,20275234002012;0,150046499197337
"MyD88-dependent toll-like receptor signaling pathway";-1,36230053320444;0,101700757909729;-0,531576589047581;-0,144259445447401;-1,45050609438759;-1,87931554524762;-1,03662114259325;0,0221240247208734;-1,52770153003758;0,0871772077080953;-0,890386076664795;0,483013398553135
"myelination";1,25892780870674;-1,91418786944065;1,10150517322819;-1,38317145712531;2,39243216053551;-0,289248710294027;1,18144784014779;0,0341668747617346;2,23440058197848;-0,525842146500072;1,7298970192285;-0,184472190716819
"myeloid cell development";-0,962086403556673;0,117918144515626;-1,42640592416859;0,502938571099007;-1,32121707667808;-1,39549233368249;-1,84347805919952;0,0237129712758058;-1,32333970704836;0,051547972197543;-0,94218397415087;0,140810982292333
"myeloid cell differentiation";2,79282434546787;0,67566414873991;-0,765037002051899;0,211856545561672;-3,36798815677504;0,468107846883036;0,246738002467203;0,0294063705301289;-1,99181749205037;0,0661981399464249;-2,61064559121495;0,297886915934827
"myoblast fusion";2,24672185443645;0,132421617381068;-0,359745864004781;0,152005082016821;0,989909497288312;0,310404179321178;-1,77388657392235;0,0203240911559284;-0,578401170516838;0,0337591329418815;0,0809130176795638;-0,088206264989987
"myofibril assembly";-1,76208783362127;0,0877032062349702;-3,94069877459658;0,51865383534628;-1,21660886537866;0,708545711158677;-2,60176404540413;0,0370893916482298;-0,520662690800395;0,0751923615819617;-1,07264772910358;0,297497048077299
"myosin complex";-4,74698243794912;0,117926064716981;-3,7949145486427;0,415176179786136;-1,12817069535737;0,994105645706196;-0,214974469948664;0,0462884502993639;-0,195441291702152;0,121242799489685;-2,86513127194447;0,411025149115236
"N-acetyltransferase activity";1,54715300083279;0,234521505727711;1,08182897874199;-0,0510201172349017;-0,176084310221736;-2,0747746864885;-0,661948382413473;0,0336434923181201;0,0257213418623029;0,0699242965873528;-0,194551576668412;0,140635197582809
"N-glycan processing";-0,664664398946111;0,128276494323564;-0,401711499227225;0,0691983601983428;0,359822298554859;0,458266000365228;-0,993194622746178;0,0201866979542225;0,252584239534818;0,0610256770355458;-0,351357746335344;-0,0712386400216611
"NAD-dependent histone deacetylase activity (H3-K14 specific)";0,64466202836332;0,103064418370252;-0,310009526148883;-0,172620924337077;-0,10257169378323;-0,178881751988255;-0,285953437159631;0,0197089736421246;-0,543885475764549;0,0431759943593467;-0,356709294858081;0,0173502955288979
"NAD binding";-2,91781510718164;0,052993994416489;-3,53769009256448;0,163260677900148;-2,0916611199834;0,822691412189866;-3,1078057871922;0,0358470048529504;-4,25576394054334;0,132525083689156;-4,39666542104949;0,468012512717607
"NAD biosynthetic process";-1,37966352237216;0,016987590367501;-1,2313779751346;-1,85122247694342;-0,958571794063311;0,608944390535832;-1,13769099256624;0,0221177646717585;-2,07928085462709;0,0524135430841913;-2,80969851412082;0,141508964408958
"NAD+ ADP-ribosyltransferase activity";-1,26910167929301;0,0861647723869973;-1,88971756358752;0,0515276138211432;-2,06103207320696;0,103553409428455;-0,517214419890975;0,0324991552807449;-2,32396245657044;0,026967196504005;-1,63254150473729;0,365246304679972
"NAD+ binding";-0,366970825434176;0,44582380531891;-1,47551402243142;0,11585774554597;-0,52607914186982;0,421844917277778;-1,81270317989058;0,0206334665308303;-1,23305449268591;0,0467525845977401;-1,62192827136849;0,134762834768593
"NAD+ kinase activity";-0,391670991504503;1,07398240267575;-0,965800078821501;0,21571566905663;-1,01863713123914;0,00158393355283247;0,700294318106032;0,0273543242967207;-0,00464751916478643;0,0510485987016229;-0,408960360951382;0,196262645715958
"NADH dehydrogenase (ubiquinone) activity";-2,07387506988195;0,129775105222952;-3,66709828767442;0,211475738929292;-0,605433604334017;0,635907100343045;-2,89310927998067;0,0291646756984104;-2,77758426691018;0,0906746941277193;-0,297770864421625;0,403863231950953
"NADP binding";-2,19677098860368;0,189575367448612;-3,30681758125237;-1,14397871503644;-2,01663003965175;0,284129932393071;-3,38616923688924;0,0292811495254335;-2,72087280434948;0,0899843641258022;-2,07610820978115;2,0697224696297
"negative chemotaxis";0,455815192429099;-0,652620243075558;2,20401663260255;0,246729623494548;2,57792743639939;0,293682320366311;3,35604594699366;0,0305045387016937;2,79004613937869;0,0132113917117629;1,67967224931883;-0,146884117676119
"negative regulation of adenylate cyclase activity";-0,700983052633754;-0,0021314215800832;-0,564215455249573;-0,151845036051859;-0,920231410785496;-0,845703435133955;0,105962984762393;0,0200649545679936;1,22544990023956;-0,00445942780100018;0,554993642457937;-0,158501817097816
"negative regulation of angiogenesis";-1,23672514942931;-0,280968557720571;3,42176544526692;0,750614512514712;4,03478037780106;0,364330527361264;5,93805431730979;0,0272844761020617;5,73782448562614;0,0508772222199753;6,90368202937255;0,181614705979558
"negative regulation of apoptotic process";0,740249500912484;0,022937103980445;-0,579782050330437;-0,383196776822127;-0,877799946590575;-0,287102213628059;-0,377373263460209;0,0943897209627655;-0,924280332231856;0,00948552227957152;-0,444464536835339;-1,46594801388921
"negative regulation of BMP signaling pathway";-0,262462444170681;0,072770536892371;2,42927935075607;0,162188171098922;1,89390455839482;0,372816495721597;4,13834816151002;0,0300400969682614;2,5669966182627;-0,239286005089431;3,68805969055225;-0,247350045457289
"negative regulation of canonical Wnt signaling pathway";2,36929387930634;0,136683116171868;3,42104142611425;0,176453354966274;3,18367653829626;-0,101318125085123;4,16238808304581;0,027882143467195;4,093777748647;0,044227470130974;2,58122626254305;-1,3065419914026
"negative regulation of catalytic activity";-1,81371279186285;0,140436662405721;-1,11086250126978;0,362105810889645;0,591102171426125;0,858630539773889;0,768124908266786;0,0386360195606493;-0,869078434299341;0,0662670844728423;-0,428607835699141;0,230595389686939
"negative regulation of cell death";-3,55348510709277;-0,231630531785829;-1,01080570604266;0,0983750138609479;1,84734831548703;-1,71355110291146;2,92464712565576;0,0239328499504703;0,957736764156387;0,0159360670366638;1,40781572042075;0,163620341080544
"negative regulation of cell differentiation";-1,05114823306942;-0,0112015120689622;2,33008068719795;0,097136249285527;1,7600188445509;0,0343884621313789;2,79623192230402;0,0200486489093276;2,51629418066233;-3,37184573929467e-05;3,05482610738823;0,0891488068091314
"negative regulation of cell migration";-0,82069136655762;0,115744346391751;-0,770317939869304;0,277355443932791;-0,427767544850179;0,477034994586287;0,493658898418539;0,0235655658603776;-0,105829000654372;0,059695032667075;-0,199831009792435;0,131626013800865
"negative regulation of cell proliferation";0,29067203172705;0,203393057093295;0,958979249084286;0,312070098327573;1,1481562375456;0,693516658637556;1,49477137274388;0,0398764731151783;0,658055479775707;0,0824154557401998;1,19745921405244;-0,238199907645333
"negative regulation of endopeptidase activity";-6,66620423940362;-0,67377992966373;-6,7742446974118;0,0491905349530576;5,50181741998031;0,103768238017102;-0,164300430640246;0,0643882268243991;-5,78272192755602;0,200459001116617;-4,09455211039441;-0,0363735680229671
"negative regulation of insulin receptor signaling pathway";-6,43107452258999;-2,02013017897012;-5,03264650179375;0,174433538603675;-4,88610125658047;0,307525898891314;-0,267807804111034;0,0218375143200749;-1,2963977207211;0,133310231212152;-0,0732109556579152;0,441199187455417
"negative regulation of JAK-STAT cascade";-3,65125670414898;-2,18808850342038;0,274423031760468;-0,00868243718733254;-0,342143069755097;-2,19302144549992;4,10775163579208;0,0374304699005296;4,45281540855814;0,091861865417689;4,53734857484601;-0,163220372535367
"negative regulation of mitotic cell cycle";-0,540193122920148;-0,0235074446387391;2,36676145864767;0,144635191396212;0,898506320062173;0,336551217758777;1,82197904588397;0,0193667348602002;3,84090852927595;0,0384877345178227;3,67275478249812;-0,167727091222625
"negative regulation of neurogenesis";4,40248104706703;-0,162637028489929;1,33937863163787;-0,0724601668702313;1,90240153161387;-0,504873118190287;-0,0895260740819833;0,0226425501267427;0,100737126211663;-0,0776595741403146;-1,04740368375056;-0,146177602087067
"negative regulation of neuron apoptotic process";0,296522907089109;0,0562213225619407;-1,10664624863141;0,180228376074586;-1,32018541082672;0,349602127280421;-2,07960245153181;0,0248608859001213;-0,939095272886875;0,0609168299648052;-1,12742423852195;0,188606998683535
"negative regulation of Notch signaling pathway";-0,382703553484131;0,113978968612135;0,189838680971442;0,151343291895846;-1,2206137912235;0,308517016412006;-1,21808220410451;0,0228367669543983;1,08984694901863;0,0496159632396;0,682233926390956;0,0846518142363893
"negative regulation of nucleic acid-templated transcription";-0,117747447490733;0,161894251568913;0,92894406715593;-0,0509402967185226;-0,025903438252061;0,5702340708877;0,913753249529291;0,0284580038322235;1,4095959218244;0,0602835315974381;1,23280407688722;1,09694643691968
"negative regulation of peptidase activity";-0,059076656629304;0,0803998041331235;1,65081731977847;0,174601231356123;3,90942573023817;-1,45233661382985;2,51361320612649;0,0261323826831221;1,40346738785451;0,0477286988816689;1,10642876165731;0,0440851152078379
"negative regulation of protein kinase activity";-4,42538695547739;-1,83755811114789;-0,374220748676904;0,0766783081371975;-0,192104807722908;-1,66386404206006;3,83185608879834;0,0452200104653887;4,72096899535556;0,109675726261447;4,39542707951063;-0,0396208358713626
